55.874894,-4.306979
55.874418,-4.307926
55.874748,-4.310008
55.875885,-4.306382
55.875504,-4.306120
55.875505,-4.306552
55.875733,-4.307780
55.876159,-4.307598
55.875943,-4.309519
55.875312,-4.311080
55.876524,-4.310673
55.876350,-4.306985
55.876626,-4.312405
55.876489,-4.313484
55.876126,-4.313639
55.874706,-4.312243
55.875596,-4.311737
55.875262,-4.312756
55.876019,-4.313121
55.875668,-4.311741
55.874947,-4.308021
55.874189,-4.304795
55.874459,-4.304315
55.871076,-4.310285
55.874103,-4.303191
55.873872,-4.304456
55.874779,-4.305469
55.875203,-4.305878
55.874467,-4.303900
55.874810,-4.306223
55.874020,-4.306639
55.873668,-4.306219
55.873309,-4.306198
55.873018,-4.306388
55.872757,-4.306389
55.872546,-4.306152
55.873566,-4.302568
55.873591,-4.304568
55.873728,-4.304944
55.873353,-4.305321
55.873313,-4.304088
55.873232,-4.302644
55.872950,-4.302803
55.872989,-4.304116
55.873056,-4.305319
55.872738,-4.305508
55.872704,-4.304899
55.872699,-4.303748
55.872680,-4.302867
55.873738,-4.300564
55.873524,-4.299992
55.873097,-4.300734
55.872801,-4.299741
55.872934,-4.299349
55.873246,-4.298073
55.872731,-4.297739
55.872557,-4.298864
55.872186,-4.298506
55.871982,-4.297902
55.873025,-4.297357
55.871825,-4.304815
55.872443,-4.297242
55.873627,-4.296881
55.873345,-4.297104
55.873898,-4.297808
55.874044,-4.300534
55.873568,-4.299083
55.870623,-4.297486
55.870488,-4.297047
55.871430,-4.297582
55.870839,-4.297963
55.870687,-4.298881
55.871146,-4.309874
55.871308,-4.309372
55.873512,-4.309263
55.874204,-4.310711
55.873890,-4.312131
55.872284,-4.310517
55.871226,-4.308504
55.873748,-4.311067
55.871559,-4.310378
55.875597,-4.308827
55.871134,-4.306708
55.871208,-4.305593
55.871702,-4.305175
55.871909,-4.305635
55.872177,-4.305251
55.872143,-4.306576
55.871393,-4.306308
55.871395,-4.305221
55.871155,-4.306038
55.871595,-4.307007
55.871077,-4.307792
55.871999,-4.306120
55.871063,-4.304738
55.871351,-4.303268
55.871348,-4.303907
55.871644,-4.303941
55.871808,-4.304318
55.872616,-4.304366
55.872347,-4.302879
55.872037,-4.303580
55.871649,-4.303206
55.872069,-4.302847
55.872482,-4.302376
55.873026,-4.301641
55.873603,-4.302011
55.872352,-4.304047
55.873678,-4.301408
55.871251,-4.302847
55.871812,-4.302656
55.871958,-4.301098
55.871424,-4.301274
55.871588,-4.300692
55.871208,-4.300350
55.871786,-4.301168
55.870897,-4.300124
55.870795,-4.299351
55.871332,-4.299958
